type,t_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,70175129.0,0.0771,-0.9883,-0.064,-6.04,-5.92,3.78,-92.8,-3.34,49.14,26.2,,,,,,,,,,,,,,,,
IMU,70175129.0,0.0771,-0.9883,-0.064,-6.04,-5.92,3.78,-92.8,-3.34,49.14,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70275056.0,0.0615,-1.0054,-0.0537,-5.07,0.73,-1.34,-93.49,-3.27,49.31,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70374975.0,0.0474,-0.9976,-0.0532,2.56,2.69,-3.72,-93.52,-3.59,49.1,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70474894.0,0.0493,-0.9814,-0.0884,-1.46,5.25,-2.38,-93.25,-3.82,48.81,26.2,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70574812.0,0.0596,-1.0015,-0.063,-2.01,-3.23,-3.54,-93.63,-4.05,48.57,26.1,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70674724.0,0.0771,-0.999,-0.0776,3.66,-1.95,-0.24,-93.54,-4.16,49.02,26.3,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70774656.0,0.0747,-0.9888,-0.0605,0.37,-1.59,-0.92,-93.42,-4.25,49.07,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70874571.0,0.0796,-0.9917,-0.0645,0.0,-0.24,-1.4,-93.46,-4.33,49.2,26.2,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,70974494.0,0.0713,-1.0015,-0.063,0.92,-0.12,-2.32,-93.49,-4.55,49.27,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71074412.0,0.0752,-0.9922,-0.0669,1.28,-0.37,0.79,-93.41,-4.6,49.34,26.3,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71174330.0,0.0781,-0.9897,-0.0684,2.01,-0.55,-0.43,-93.3,-4.54,49.4,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71274240.0,0.0806,-0.9966,-0.0757,0.0,-0.67,-1.22,-93.16,-4.63,49.41,26.2,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71374152.0,0.0757,-0.9941,-0.0542,-1.65,-1.53,1.46,-93.3,-4.55,49.72,26.3,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71474059.0,0.0747,-0.9839,-0.043,0.92,-1.95,0.79,-93.29,-4.36,50.0,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71573962.0,0.0757,-0.9883,-0.0605,1.53,3.36,-3.23,-93.09,-4.51,49.93,26.2,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71673868.0,0.0684,-1.0039,-0.0698,0.24,0.31,-1.95,-93.0,-4.86,49.69,26.4,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71773777.0,0.083,-0.9922,-0.0542,-0.31,-1.34,0.98,-93.13,-4.83,49.61,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71873687.0,0.0845,-0.9888,-0.0503,1.34,0.67,-2.26,-93.13,-4.87,49.69,26.2,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,71973604.0,0.0747,-0.9995,-0.062,2.08,-1.16,-3.17,-92.93,-5.18,49.86,26.3,,,,,,,,,,,,,,,,
IMU,72073505.0,0.0879,-0.9746,-0.0586,-0.37,-2.44,0.43,-92.92,-5.22,50.12,26.1,,,,,,,,,,,,,,,,
IMU,72073505.0,0.0879,-0.9746,-0.0586,-0.37,-2.44,0.43,-92.92,-5.22,50.12,26.1,,,,,,,,,,,,,,,,
IMU,72073505.0,0.0879,-0.9746,-0.0586,-0.37,-2.44,0.43,-92.92,-5.22,50.12,26.1,,,,,,,,,,,,,,,,
IMU,72073505.0,0.0879,-0.9746,-0.0586,-0.37,-2.44,0.43,-92.92,-5.22,50.12,26.1,,,,,,,,,,,,,,,,
IMU,72073505.0,0.0879,-0.9746,-0.0586,-0.37,-2.44,0.43,-92.92,-5.22,50.12,26.1,,,,,,,,,,,,,,,,
