type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,89080314.0,1,0.5083,-0.0508,0.8643,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,89026178.0,2,0.2495,0.4224,0.8721,0.06,0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89126802,,,,,,,,,,,,SAFE,-12.025,0.061,1.001,1.286,-0.119,0.009,0.0,0.009,0.017,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89180488.0,1,0.5088,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,89126117.0,2,0.2485,0.4209,0.8706,0.12,0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89226824,,,,,,,,,,,,SAFE,-12.025,0.061,0.998,1.286,-0.093,0.009,0.0,0.009,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89280661.0,1,0.5068,-0.0522,0.8647,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89226053.0,2,0.2451,0.4229,0.8696,0.0,0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89326807,,,,,,,,,,,,SAFE,-12.025,0.061,0.998,1.286,-0.001,0.009,0.0,0.009,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89380854.0,1,0.5073,-0.0518,0.8652,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89325976.0,2,0.2451,0.4214,0.8672,0.12,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,89426838,,,,,,,,,,,,SAFE,-12.025,0.0,0.995,1.286,0.028,0.009,0.0,0.009,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89480987.0,1,0.5059,-0.0503,0.8647,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,89425835.0,2,0.2505,0.4219,0.8716,0.0,0.0,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89526812,,,,,,,,,,,,SAFE,-12.025,0.0,1.0,1.286,-0.026,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89581174.0,1,0.5088,-0.0503,0.8633,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89525847.0,2,0.2437,0.4224,0.8706,0.0,0.12,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89626801,,,,,,,,,,,,SAFE,-12.025,0.122,0.998,1.286,-0.002,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89681309.0,1,0.5073,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89625727.0,2,0.251,0.4219,0.8691,0.0,0.0,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89726817,,,,,,,,,,,,SAFE,-12.025,0.0,0.998,1.286,-0.009,0.009,0.0,0.009,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89781477.0,1,0.5083,-0.0508,0.8613,0.0,0.0,0.0,-3.36,-30.42,0.48,27.2,,,,,,,,,,,,,,,,
IMU,89725664.0,2,0.2456,0.4209,0.8696,0.0,0.0,0.0,25.92,-14.4,-0.59,27.9,,,,,,,,,,,,,,,,
EXO,89826806,,,,,,,,,,,,SAFE,-12.025,0.0,0.997,1.286,-0.037,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89881674.0,1,0.5083,-0.0508,0.8633,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89825662.0,2,0.2451,0.4229,0.8716,0.0,0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,89926822,,,,,,,,,,,,SAFE,-12.025,0.061,0.999,1.286,0.046,0.009,0.0,0.009,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,89981810.0,1,0.5073,-0.0508,0.8633,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,89925569.0,2,0.2529,0.4224,0.8701,-0.06,0.0,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,90026888,,,,,,,,,,,,SAFE,-12.025,0.0,1.0,1.286,0.033,0.009,0.0,0.009,-0.018,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90081973.0,1,0.5063,-0.0513,0.8638,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90025520.0,2,0.252,0.4224,0.8691,0.0,0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,90126790,,,,,,,,,,,,SAFE,-12.025,0.061,0.999,1.286,0.044,0.009,0.0,0.009,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90182141.0,1,0.5083,-0.0518,0.8647,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90125370.0,2,0.2427,0.4214,0.8687,0.0,0.0,0.0,25.92,-14.4,-0.59,28.2,,,,,,,,,,,,,,,,
EXO,90226789,,,,,,,,,,,,SAFE,-12.025,0.0,0.995,1.286,0.038,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90282312.0,1,0.5063,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90225324.0,2,0.2534,0.4224,0.8721,0.0,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,90326795,,,,,,,,,,,,SAFE,-12.025,0.0,1.002,1.286,-0.015,0.009,0.0,0.009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90382505.0,1,0.5093,-0.0493,0.8613,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90325246.0,2,0.2446,0.4214,0.8691,0.0,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,90426831,,,,,,,,,,,,SAFE,-12.025,0.0,0.996,1.286,-0.045,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90482671.0,1,0.5088,-0.0503,0.8633,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90425207.0,2,0.249,0.4224,0.8696,0.0,0.0,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,90526812,,,,,,,,,,,,SAFE,-12.025,0.0,0.998,1.286,-0.065,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90582831.0,1,0.5073,-0.0513,0.8662,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90525137.0,2,0.248,0.4224,0.8706,0.0,0.0,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,90626803,,,,,,,,,,,,SAFE,-12.025,0.0,0.999,1.286,0.088,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90683004.0,1,0.5073,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90625131.0,2,0.2495,0.4224,0.8696,0.06,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,90726805,,,,,,,,,,,,SAFE,-12.025,0.0,0.998,1.286,0.019,0.009,0.0,0.009,0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90783177.0,1,0.5073,-0.0513,0.8628,0.0,0.0,0.0,-3.36,-30.42,0.48,27.1,,,,,,,,,,,,,,,,
IMU,90725051.0,2,0.25,0.4219,0.873,0.06,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,90826804,,,,,,,,,,,,SAFE,-12.03,0.0,1.001,1.286,-0.028,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90883363.0,1,0.5063,-0.0513,0.8643,0.0,0.0,0.0,-3.36,-30.42,0.48,26.9,,,,,,,,,,,,,,,,
IMU,90825017.0,2,0.2485,0.4224,0.873,0.06,0.0,0.0,25.92,-14.4,-0.59,28.2,,,,,,,,,,,,,,,,
EXO,90926872,,,,,,,,,,,,SAFE,-12.025,0.0,1.001,1.286,-0.011,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,90983564.0,1,0.5088,-0.0508,0.8618,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,90924873.0,2,0.2476,0.4224,0.8691,0.0,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,91026842,,,,,,,,,,,,SAFE,-12.025,0.0,0.998,1.286,-0.029,0.009,0.0,0.009,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91083695.0,1,0.5103,-0.0508,0.8618,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91024872.0,2,0.2495,0.4214,0.8687,0.0,-0.06,0.0,25.92,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,91126901,,,,,,,,,,,,SAFE,-12.025,-0.061,0.997,1.286,0.046,0.009,0.0,0.009,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91183868.0,1,0.5078,-0.0508,0.8657,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91124770.0,2,0.2456,0.4229,0.8711,0.12,-0.06,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,91226920,,,,,,,,,,,,SAFE,-12.025,-0.061,0.999,1.286,-0.061,0.009,0.0,0.009,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91284033.0,1,0.5083,-0.0503,0.8647,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91224727.0,2,0.2412,0.4219,0.8716,0.0,0.12,0.0,25.91,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,91326825,,,,,,,,,,,,SAFE,-12.025,0.122,0.998,1.286,-0.069,0.009,0.0,0.009,-0.017,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91384226.0,1,0.5083,-0.0508,0.8599,0.0,0.0,0.0,-3.36,-30.42,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91324717.0,2,0.2505,0.4224,0.8682,0.0,0.06,0.0,25.91,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,91426867,,,,,,,,,,,,SAFE,-12.025,0.061,0.997,1.286,-0.053,0.009,0.0,0.009,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91484421.0,1,0.5103,-0.0493,0.8599,0.06,-0.18,0.0,-3.36,-30.42,0.48,27.1,,,,,,,,,,,,,,,,
IMU,91424689.0,2,0.2505,0.4224,0.8711,0.12,-0.18,0.0,25.91,-14.4,-0.59,27.9,,,,,,,,,,,,,,,,
EXO,91527041,,,,,,,,,,,,SAFE,-12.025,-0.183,1.0,1.286,0.025,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91584588.0,1,0.5073,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.42,0.48,27.1,,,,,,,,,,,,,,,,
IMU,91524638.0,2,0.2451,0.4214,0.873,-0.06,0.12,0.0,25.91,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,91626924,,,,,,,,,,,,SAFE,-12.025,0.122,1.0,1.286,0.081,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91684749.0,1,0.5088,-0.0503,0.8643,0.0,0.18,0.0,-3.36,-30.42,0.48,27.1,,,,,,,,,,,,,,,,
IMU,91624578.0,2,0.2437,0.4214,0.8667,-0.12,0.12,0.0,25.91,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,91726947,,,,,,,,,,,,SAFE,-12.025,0.122,0.994,1.286,-0.04,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91784857.0,1,0.5098,-0.0498,0.8584,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91724328.0,2,0.249,0.4219,0.8657,0.0,0.0,0.0,25.91,-14.4,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,91826812,,,,,,,,,,,,SAFE,-12.025,0.0,0.995,1.286,-0.042,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91885090.0,1,0.5088,-0.0498,0.8604,0.0,-0.06,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,91824290.0,2,0.2471,0.4209,0.8682,0.0,-0.18,0.0,25.91,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,91927033,,,,,,,,,,,,SAFE,-12.025,-0.183,0.996,1.286,0.186,0.009,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,91985195.0,1,0.5078,-0.0513,0.8643,0.0,0.0,0.0,-3.36,-30.43,0.48,27.2,,,,,,,,,,,,,,,,
IMU,91924166.0,2,0.2485,0.4219,0.8706,0.0,0.0,0.0,25.91,-14.39,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92026847,,,,,,,,,,,,SAFE,-12.019,0.0,0.999,1.286,0.002,0.009,0.0,0.009,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92085366.0,1,0.5093,-0.0498,0.8638,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,92024160.0,2,0.2466,0.4224,0.8691,0.06,0.0,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92126844,,,,,,,,,,,,SAFE,-12.025,0.0,0.997,1.286,-0.099,0.009,0.0,0.009,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92185534.0,1,0.5103,-0.0493,0.8594,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,92224039.0,2,0.2495,0.4224,0.8716,0.06,0.0,0.0,25.91,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,92226833,,,,,,,,,,,,SAFE,-12.019,0.0,1.0,1.286,-0.142,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92285710.0,1,0.5073,-0.0503,0.8643,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,92323919.0,2,0.2485,0.4224,0.8726,0.0,0.0,0.0,25.91,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,92326812,,,,,,,,,,,,SAFE,-12.019,0.0,1.001,1.286,0.135,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92385893.0,1,0.5063,-0.0508,0.8662,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,92423858.0,2,0.25,0.4229,0.8691,0.0,0.0,0.0,25.91,-14.39,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92426851,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,0.088,0.009,0.0,0.009,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92486124.0,1,0.5088,-0.0508,0.8643,0.0,0.06,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,92523849.0,2,0.2476,0.4229,0.8687,0.06,-0.06,0.0,25.91,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,92526911,,,,,,,,,,,,SAFE,-12.019,-0.061,0.997,1.286,0.026,0.009,0.0,0.009,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92586232.0,1,0.5093,-0.0498,0.8633,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,92623795.0,2,0.25,0.4229,0.8682,0.06,0.0,0.0,25.92,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,92626830,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,0.119,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92686407.0,1,0.5088,-0.0508,0.8633,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,92723674.0,2,0.248,0.4214,0.8701,0.0,0.0,0.0,25.92,-14.39,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92726833,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,-0.045,0.009,0.0,0.009,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92786573.0,1,0.5103,-0.0493,0.8628,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,92823617.0,2,0.2456,0.4219,0.8701,0.0,0.0,0.0,25.92,-14.39,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92826834,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,0.021,0.009,0.0,0.009,0.025,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92886772.0,1,0.5078,-0.0503,0.8623,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,92923596.0,2,0.249,0.4229,0.8701,0.0,-0.06,0.0,25.92,-14.4,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,92926923,,,,,,,,,,,,SAFE,-12.025,-0.061,0.999,1.286,0.003,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,92986888.0,1,0.5078,-0.0508,0.8638,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,93023447.0,2,0.2495,0.4219,0.8721,0.0,0.0,0.0,25.91,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,93026842,,,,,,,,,,,,SAFE,-12.019,0.0,1.0,1.286,-0.049,0.009,0.0,0.009,-0.057,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93087051.0,1,0.5103,-0.0508,0.8628,0.0,0.0,0.0,-3.36,-30.43,0.48,26.9,,,,,,,,,,,,,,,,
IMU,93123457.0,2,0.248,0.4229,0.8691,-0.06,0.0,0.0,25.91,-14.39,-0.59,28.0,,,,,,,,,,,,,,,,
EXO,93126892,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,0.081,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93187211.0,1,0.5093,-0.0498,0.8604,0.0,0.0,0.0,-3.36,-30.43,0.48,27.2,,,,,,,,,,,,,,,,
IMU,93223326.0,2,0.2485,0.4219,0.8691,0.0,0.0,0.0,25.91,-14.39,-0.59,28.1,,,,,,,,,,,,,,,,
EXO,93226812,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,-0.05,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93287377.0,1,0.5088,-0.0498,0.8618,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,93323298.0,2,0.2466,0.4214,0.8696,0.0,-0.06,0.0,25.91,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,93326895,,,,,,,,,,,,SAFE,-12.019,-0.061,0.997,1.286,0.032,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93387554.0,1,0.5088,-0.0503,0.8628,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,93423249.0,2,0.2485,0.4224,0.8706,0.06,0.0,0.0,25.91,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,93426851,,,,,,,,,,,,SAFE,-12.019,0.0,0.999,1.286,0.066,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93487705.0,1,0.5073,-0.0518,0.8638,0.0,0.0,0.0,-3.36,-30.43,0.48,27.2,,,,,,,,,,,,,,,,
IMU,93523171.0,2,0.2422,0.4214,0.8687,0.18,-0.06,0.0,25.91,-14.4,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,93526926,,,,,,,,,,,,SAFE,-12.025,-0.061,0.995,1.286,-0.032,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93587853.0,1,0.5098,-0.0508,0.8643,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,93623134.0,2,0.2534,0.4199,0.877,0.12,-0.06,0.0,25.91,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,93626925,,,,,,,,,,,,SAFE,-12.019,-0.061,1.005,1.286,-0.096,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93688105.0,1,0.5127,-0.0493,0.8696,0.06,-0.18,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,93723073.0,2,0.2437,0.4248,0.8726,0.0,0.12,0.0,25.92,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,93726954,,,,,,,,,,,,SAFE,-12.019,0.122,1.001,1.286,0.147,0.009,0.0,0.009,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93788232.0,1,0.5093,-0.0488,0.8633,0.06,-0.12,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,93822974.0,2,0.2432,0.4243,0.8711,0.18,-0.06,0.0,25.92,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,93827022,,,,,,,,,,,,SAFE,-12.019,-0.061,0.999,1.286,0.015,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93888422.0,1,0.5083,-0.0508,0.8652,0.06,-0.06,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,93922932.0,2,0.2427,0.4224,0.8706,0.18,0.06,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,93926983,,,,,,,,,,,,SAFE,-12.019,0.061,0.998,1.286,0.113,0.009,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,93988477.0,1,0.5112,-0.0479,0.8608,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,94022838.0,2,0.2466,0.4214,0.8687,0.0,0.18,0.0,25.92,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,94026822,,,,,,,,,,,,SAFE,-12.019,0.183,0.996,1.286,-0.028,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94088670.0,1,0.5073,-0.0498,0.8613,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,94122718.0,2,0.2461,0.4224,0.8701,0.0,0.0,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94126824,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,-0.018,0.009,0.0,0.009,0.038,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94188796.0,1,0.5068,-0.0527,0.8628,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,94222694.0,2,0.2471,0.4224,0.874,0.06,0.0,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94226812,,,,,,,,,,,,SAFE,-12.019,0.0,1.002,1.286,0.007,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94288958.0,1,0.5078,-0.0508,0.8652,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,94322678.0,2,0.249,0.4219,0.8711,0.06,0.06,0.0,25.92,-14.4,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,94326823,,,,,,,,,,,,SAFE,-12.025,0.061,0.999,1.286,-0.015,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94389190.0,1,0.5063,-0.0513,0.8652,0.06,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,94422576.0,2,0.2495,0.4214,0.8711,0.06,0.0,0.0,25.92,-14.4,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94426829,,,,,,,,,,,,SAFE,-12.025,0.0,0.999,1.286,-0.079,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94489288.0,1,0.5083,-0.0493,0.8633,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,94522507.0,2,0.2456,0.4214,0.8755,0.06,0.0,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94526827,,,,,,,,,,,,SAFE,-12.019,0.0,1.002,1.286,0.021,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94589505.0,1,0.5073,-0.0518,0.8677,0.0,-0.18,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,94622461.0,2,0.2466,0.4214,0.8701,-0.06,0.12,0.0,25.92,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,94626990,,,,,,,,,,,,SAFE,-12.019,0.122,0.998,1.286,-0.07,0.009,0.0,0.009,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94689628.0,1,0.5068,-0.0508,0.8647,0.0,0.0,0.0,-3.36,-30.43,0.48,27.0,,,,,,,,,,,,,,,,
IMU,94722403.0,2,0.2466,0.4214,0.8716,0.0,0.18,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94726830,,,,,,,,,,,,SAFE,-12.019,0.183,0.999,1.286,0.007,0.009,0.0,0.009,-0.04,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94789776.0,1,0.5098,-0.0498,0.8633,0.0,0.0,0.0,-3.36,-30.43,0.48,27.3,,,,,,,,,,,,,,,,
IMU,94822339.0,2,0.2432,0.4229,0.8647,-0.06,0.06,0.0,25.92,-14.39,-0.58,28.0,,,,,,,,,,,,,,,,
EXO,94826903,,,,,,,,,,,,SAFE,-12.019,0.061,0.993,1.286,0.007,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94889951.0,1,0.5039,-0.0513,0.8647,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
IMU,94922256.0,2,0.2471,0.4199,0.8706,0.06,0.0,0.0,25.92,-14.39,-0.58,28.1,,,,,,,,,,,,,,,,
EXO,94926840,,,,,,,,,,,,SAFE,-12.019,0.0,0.998,1.286,0.046,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,94990110.0,1,0.5083,-0.0503,0.8618,0.0,0.0,0.0,-3.36,-30.43,0.48,27.1,,,,,,,,,,,,,,,,
