type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,10050948.0,2,0.6284,-0.7427,0.2446,0.12,-1.28,-3.23,-70.23,-38.2,35.55,26.7,,,,,,,,,,,,,,,,
EXO,10127454,,,,,,,,,,,,SAFE,-38.199,-1.282,1.003,0.88,-0.143,-0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10178458.0,1,0.0498,-0.9561,0.2734,-1.22,5.92,0.43,-74.06,-2.16,-1.77,25.0,,,,,,,,,,,,,,,,
IMU,10150867.0,2,0.6108,-0.7358,0.2407,-0.55,2.99,0.06,-70.31,-38.56,35.8,26.6,,,,,,,,,,,,,,,,
EXO,10227218,,,,,,,,,,,,SAFE,-38.557,2.991,0.986,0.88,-0.046,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10278639.0,1,0.0459,-0.9609,0.2603,-7.32,0.0,-2.14,-74.53,-2.25,-1.56,24.8,,,,,,,,,,,,,,,,
IMU,10250798.0,2,0.6567,-0.7065,0.209,-4.27,-9.34,-1.28,-70.79,-38.62,36.07,26.6,,,,,,,,,,,,,,,,
EXO,10327474,,,,,,,,,,,,SAFE,-38.617,-9.338,0.987,0.88,0.001,-0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10378806.0,1,0.0391,-0.9819,0.2603,2.01,-2.56,-1.16,-74.7,-2.44,-1.51,25.1,,,,,,,,,,,,,,,,
IMU,10350748.0,2,0.6587,-0.7319,0.2334,2.2,-1.4,-2.2,-71.21,-38.89,36.36,26.6,,,,,,,,,,,,,,,,
EXO,10427440,,,,,,,,,,,,SAFE,-38.892,-1.404,1.012,0.88,0.052,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10478976.0,1,0.0469,-0.9512,0.2559,2.26,-9.22,-1.89,-74.58,-2.7,-1.41,24.9,,,,,,,,,,,,,,,,
IMU,10450654.0,2,0.6118,-0.7192,0.2593,4.21,0.43,-2.08,-70.95,-39.11,36.17,26.6,,,,,,,,,,,,,,,,
EXO,10527300,,,,,,,,,,,,SAFE,-39.106,0.427,0.979,0.88,0.056,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10579168.0,1,0.0586,-0.9565,0.293,4.46,-0.61,2.69,-74.15,-2.85,-0.97,24.9,,,,,,,,,,,,,,,,
IMU,10550590.0,2,0.5991,-0.7437,0.2588,4.64,2.14,0.49,-70.36,-39.28,36.32,26.5,,,,,,,,,,,,,,,,
EXO,10627120,,,,,,,,,,,,SAFE,-39.276,2.136,0.989,0.88,-0.029,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10679347.0,1,0.061,-0.9404,0.2764,-5.68,-1.46,1.34,-74.3,-2.75,-0.92,25.0,,,,,,,,,,,,,,,,
IMU,10650495.0,2,0.5981,-0.7261,0.2832,-2.62,-0.55,-0.18,-70.31,-39.12,36.33,26.6,,,,,,,,,,,,,,,,
EXO,10727478,,,,,,,,,,,,SAFE,-39.117,-0.549,0.982,0.88,0.186,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10779530.0,1,0.041,-0.9839,0.2603,-1.22,-2.26,2.08,-74.59,-2.41,-0.68,25.0,,,,,,,,,,,,,,,,
IMU,10750432.0,2,0.6631,-0.7407,0.2729,-0.67,-0.37,5.0,-70.82,-38.9,36.82,26.7,,,,,,,,,,,,,,,,
EXO,10827383,,,,,,,,,,,,SAFE,-38.903,-0.366,1.031,0.88,-0.045,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10879726.0,1,0.0679,-0.9692,0.27,-1.1,6.47,3.54,-74.52,-2.35,-1.04,25.0,,,,,,,,,,,,,,,,
IMU,10850361.0,2,0.6138,-0.7578,0.2407,-4.88,4.64,-1.65,-70.86,-38.84,36.68,26.7,,,,,,,,,,,,,,,,
EXO,10927346,,,,,,,,,,,,SAFE,-38.842,4.639,1.004,0.88,-0.056,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,10979896.0,1,0.022,-0.981,0.2593,-3.17,-1.4,3.54,-74.77,-1.79,-0.53,24.8,,,,,,,,,,,,,,,,
IMU,10950286.0,2,0.6401,-0.7437,0.2324,1.46,-4.21,8.67,-71.14,-38.38,37.13,26.7,,,,,,,,,,,,,,,,
EXO,11027307,,,,,,,,,,,,SAFE,-38.381,-4.211,1.008,0.88,0.097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11080079.0,1,0.0283,-0.9536,0.252,6.35,3.78,-2.2,-74.69,-1.98,-0.6,25.0,,,,,,,,,,,,,,,,
IMU,11050223.0,2,0.603,-0.7817,0.2681,-3.48,6.41,-2.44,-71.24,-38.46,37.36,26.5,,,,,,,,,,,,,,,,
EXO,11127289,,,,,,,,,,,,SAFE,-38.458,6.409,1.023,0.88,-0.053,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11180260.0,1,0.0356,-0.9404,0.2739,-3.54,-1.95,-0.79,-74.34,-1.94,-0.75,24.9,,,,,,,,,,,,,,,,
IMU,11150152.0,2,0.6113,-0.7266,0.2007,0.24,1.16,1.22,-70.57,-38.29,36.55,26.6,,,,,,,,,,,,,,,,
EXO,11227304,,,,,,,,,,,,SAFE,-38.293,1.16,0.971,0.88,-0.049,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11280441.0,1,0.0698,-0.9648,0.2656,-7.51,-5.07,-0.49,-75.05,-2.44,0.14,24.9,,,,,,,,,,,,,,,,
IMU,11250092.0,2,0.6108,-0.729,0.2241,0.24,-15.62,-5.07,-71.14,-38.84,37.58,26.6,,,,,,,,,,,,,,,,
EXO,11327474,,,,,,,,,,,,SAFE,-38.842,-15.625,0.977,0.88,-0.146,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11380640.0,1,0.0439,-0.9741,0.2598,-2.01,2.87,2.44,-75.27,-2.13,0.23,25.0,,,,,,,,,,,,,,,,
IMU,11350046.0,2,0.6401,-0.729,0.2368,-3.17,-0.98,4.64,-71.68,-38.85,38.25,26.6,,,,,,,,,,,,,,,,
EXO,11427240,,,,,,,,,,,,SAFE,-38.848,-0.977,0.999,0.88,-0.064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11480803.0,1,0.0444,-0.9761,0.2681,-0.06,7.75,1.95,-75.23,-2.22,0.08,25.0,,,,,,,,,,,,,,,,
IMU,11449957.0,2,0.6025,-0.7764,0.1387,-4.64,1.65,-2.44,-71.76,-38.91,38.31,26.6,,,,,,,,,,,,,,,,
EXO,11527212,,,,,,,,,,,,SAFE,-38.908,1.648,0.992,0.88,0.044,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,11580972.0,1,0.0278,-0.9761,0.2407,-3.72,-5.07,-0.85,-75.59,-2.07,0.22,24.9,,,,,,,,,,,,,,,,
IMU,11549889.0,2,0.6494,-0.7349,0.2485,0.55,-7.93,2.14,-71.97,-38.67,38.17,26.8,,,,,,,,,,,,,,,,
EXO,11627288,,,,,,,,,,,,SAFE,-38.672,-7.935,1.012,0.88,0.052,-0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0
