type,t_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,284612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,284712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,284812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,284912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,285912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,286912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,287912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,288912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,289912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,290912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,291912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,292912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,293912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,294912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,295912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,296912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,297912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,298912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299512067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299612067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299712067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299812067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,299912068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,300012067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,300112067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,300212067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,300312067,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
EXO,300412068,,,,,,,,,,,SAFE,-5.466,-1.648,1.148,0.745,-0.122,-0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0
