type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
EXO,441548035,,,,,,,,,,,,SAFE,-20.22,-1.16,0.997,1.351,0.028,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,441638359.0,1,-0.6504,-0.7163,0.2344,-0.67,-1.59,0.24,-70.67,40.39,-142.89,27.7,,,,,,,,,,,,,,,,
IMU,441621230.0,2,0.3706,-0.8882,0.2437,-0.73,0.24,-0.06,-73.69,-22.59,-127.7,27.8,,,,,,,,,,,,,,,,
EXO,441648123,,,,,,,,,,,,SAFE,-20.215,0.244,0.993,1.351,-0.056,0.009,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,441738544.0,1,-0.6328,-0.7417,0.2666,0.37,-1.46,0.12,-70.49,40.28,-142.28,27.8,,,,,,,,,,,,,,,,
IMU,441721158.0,2,0.3999,-0.8765,0.2686,3.66,-2.44,0.12,-73.46,-22.64,-127.38,27.8,,,,,,,,,,,,,,,,
EXO,441747977,,,,,,,,,,,,SAFE,-20.264,-2.441,1.0,1.351,0.116,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,441838727.0,1,-0.647,-0.7124,0.2539,-0.37,-0.73,0.12,-70.47,40.28,-142.44,27.8,,,,,,,,,,,,,,,,
IMU,441821060.0,2,0.3643,-0.8804,0.2632,-0.79,1.1,-0.49,-73.45,-22.63,-127.56,27.8,,,,,,,,,,,,,,,,
EXO,441848126,,,,,,,,,,,,SAFE,-20.259,1.099,0.988,1.351,-0.023,0.009,0.0,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,441938909.0,1,-0.6367,-0.7324,0.2588,0.92,0.79,0.31,-70.41,40.26,-142.23,27.9,,,,,,,,,,,,,,,,
IMU,441920956.0,2,0.3975,-0.8828,0.271,0.55,-0.37,0.0,-73.39,-22.65,-127.42,27.8,,,,,,,,,,,,,,,,
EXO,441947865,,,,,,,,,,,,SAFE,-20.275,-0.366,1.005,1.351,0.009,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442039085.0,1,-0.6484,-0.7246,0.251,-0.98,-0.06,0.37,-70.48,40.29,-142.42,27.9,,,,,,,,,,,,,,,,
IMU,442020876.0,2,0.3711,-0.8872,0.2563,-0.67,-0.24,-0.24,-73.47,-22.63,-127.56,27.8,,,,,,,,,,,,,,,,
EXO,442048210,,,,,,,,,,,,SAFE,-20.259,-0.244,0.995,1.351,0.053,0.009,0.0,0.009,0.02,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442139258.0,1,-0.6328,-0.7188,0.2559,0.12,-0.31,0.79,-70.47,40.34,-142.31,27.9,,,,,,,,,,,,,,,,
IMU,442120779.0,2,0.3862,-0.8818,0.2622,0.55,0.31,0.67,-73.48,-22.6,-127.48,27.7,,,,,,,,,,,,,,,,
EXO,442147986,,,,,,,,,,,,SAFE,-20.226,0.305,0.998,1.351,-0.085,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442239434.0,1,-0.6538,-0.73,0.2515,1.22,2.93,0.06,-70.55,40.37,-142.5,27.9,,,,,,,,,,,,,,,,
IMU,442220706.0,2,0.3843,-0.8936,0.2617,-2.56,1.77,-0.31,-73.54,-22.59,-127.55,27.8,,,,,,,,,,,,,,,,
EXO,442247988,,,,,,,,,,,,SAFE,-20.215,1.77,1.007,1.351,-0.117,0.009,0.0,0.009,0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442339609.0,1,-0.6455,-0.7129,0.2407,-0.85,-1.95,0.67,-70.57,40.44,-142.6,27.9,,,,,,,,,,,,,,,,
IMU,442320596.0,2,0.3721,-0.8843,0.2539,0.67,-0.67,0.49,-73.62,-22.53,-127.72,27.9,,,,,,,,,,,,,,,,
EXO,442348022,,,,,,,,,,,,SAFE,-20.154,-0.671,0.992,1.351,-0.014,0.009,0.0,0.009,0.019,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442439773.0,1,-0.6484,-0.7217,0.2466,0.61,1.1,-0.06,-70.6,40.44,-142.58,27.8,,,,,,,,,,,,,,,,
IMU,442420503.0,2,0.3857,-0.8877,0.2568,-1.34,1.22,-0.31,-73.62,-22.53,-127.65,27.8,,,,,,,,,,,,,,,,
EXO,442448025,,,,,,,,,,,,SAFE,-20.154,1.221,1.001,1.351,-0.173,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442539934.0,1,-0.646,-0.7251,0.251,-0.85,-2.14,0.31,-70.54,40.41,-142.4,27.8,,,,,,,,,,,,,,,,
IMU,442520410.0,2,0.3818,-0.8877,0.2549,1.83,-1.59,0.12,-73.6,-22.54,-127.63,27.8,,,,,,,,,,,,,,,,
EXO,442548028,,,,,,,,,,,,SAFE,-20.165,-1.587,0.999,1.351,0.197,0.009,0.0,0.009,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442640112.0,1,-0.646,-0.7217,0.2495,0.12,0.12,-0.18,-70.52,40.4,-142.34,27.7,,,,,,,,,,,,,,,,
IMU,442620319.0,2,0.3823,-0.8799,0.2554,-0.61,0.73,-0.24,-73.55,-22.54,-127.6,27.9,,,,,,,,,,,,,,,,
EXO,442648028,,,,,,,,,,,,SAFE,-20.171,0.732,0.993,1.351,0.056,0.009,0.0,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442740286.0,1,-0.644,-0.7246,0.2578,-0.37,-2.14,0.61,-70.47,40.36,-142.19,27.7,,,,,,,,,,,,,,,,
IMU,442720231.0,2,0.3848,-0.8896,0.2637,1.89,-1.1,0.18,-73.52,-22.57,-127.58,27.8,,,,,,,,,,,,,,,,
EXO,442748071,,,,,,,,,,,,SAFE,-20.193,-1.099,1.005,1.351,-0.216,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442840429.0,1,-0.6465,-0.7227,0.2539,-0.06,-0.43,0.0,-70.43,40.34,-142.14,27.8,,,,,,,,,,,,,,,,
IMU,442820133.0,2,0.3823,-0.8857,0.2607,0.12,0.06,-0.55,-73.47,-22.57,-127.57,27.8,,,,,,,,,,,,,,,,
EXO,442848037,,,,,,,,,,,,SAFE,-20.198,0.061,0.999,1.351,-0.056,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,442940643.0,1,-0.6509,-0.7222,0.2563,0.67,0.18,0.73,-70.38,40.38,-142.03,27.8,,,,,,,,,,,,,,,,
IMU,442920038.0,2,0.3779,-0.8896,0.2627,0.31,0.06,0.61,-73.45,-22.55,-127.52,27.9,,,,,,,,,,,,,,,,
EXO,442947776,,,,,,,,,,,,SAFE,-20.176,0.061,1.002,1.351,0.1,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443040811.0,1,-0.6367,-0.7222,0.2549,-0.67,0.85,1.28,-70.36,40.46,-141.99,27.8,,,,,,,,,,,,,,,,
IMU,443019926.0,2,0.3755,-0.8823,0.2578,0.0,-0.31,0.55,-73.45,-22.49,-127.52,27.9,,,,,,,,,,,,,,,,
EXO,443047937,,,,,,,,,,,,SAFE,-20.116,-0.305,0.993,1.351,-0.134,0.009,0.0,0.009,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443140985.0,1,-0.6484,-0.7148,0.2368,-2.87,0.85,2.14,-70.65,40.6,-142.06,27.7,,,,,,,,,,,,,,,,
IMU,443119838.0,2,0.3647,-0.8882,0.249,-2.62,-1.83,1.34,-73.68,-22.43,-127.38,27.9,,,,,,,,,,,,,,,,
EXO,443148036,,,,,,,,,,,,SAFE,-20.056,-1.831,0.992,1.351,0.123,0.009,0.0,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443241160.0,1,-0.6602,-0.7358,0.2388,-0.79,-2.26,0.12,-70.8,40.67,-141.84,27.8,,,,,,,,,,,,,,,,
IMU,443219743.0,2,0.3774,-0.8965,0.251,0.55,-2.26,0.12,-73.89,-22.37,-127.04,27.8,,,,,,,,,,,,,,,,
EXO,443248045,,,,,,,,,,,,SAFE,-20.001,-2.258,1.005,1.351,-0.045,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443341329.0,1,-0.6235,-0.7217,0.2847,1.28,-3.11,0.12,-70.37,40.48,-141.19,27.7,,,,,,,,,,,,,,,,
IMU,443319633.0,2,0.3896,-0.8701,0.2812,5.86,-1.4,0.12,-73.5,-22.45,-126.86,27.7,,,,,,,,,,,,,,,,
EXO,443347946,,,,,,,,,,,,SAFE,-20.078,-1.404,0.994,1.351,0.084,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443441495.0,1,-0.6572,-0.7231,0.2603,0.85,5.55,0.06,-70.53,40.55,-141.7,27.7,,,,,,,,,,,,,,,,
IMU,443419547.0,2,0.3843,-0.8833,0.2739,-5.98,3.78,-0.18,-73.52,-22.45,-127.1,27.8,,,,,,,,,,,,,,,,
EXO,443447990,,,,,,,,,,,,SAFE,-20.072,3.784,1.001,1.351,-0.066,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443541677.0,1,-0.6479,-0.7241,0.228,-0.92,0.67,0.31,-70.64,40.64,-142.01,27.9,,,,,,,,,,,,,,,,
IMU,443519444.0,2,0.3799,-0.8862,0.228,-0.79,0.31,0.06,-73.77,-22.38,-127.31,27.8,,,,,,,,,,,,,,,,
EXO,443547931,,,,,,,,,,,,SAFE,-20.012,0.305,0.991,1.351,0.069,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443641812.0,1,-0.6665,-0.709,0.228,1.89,2.69,0.0,-70.82,40.76,-142.32,27.8,,,,,,,,,,,,,,,,
IMU,443619323.0,2,0.3706,-0.895,0.25,-3.85,3.36,0.0,-73.93,-22.31,-127.43,27.7,,,,,,,,,,,,,,,,
EXO,443647860,,,,,,,,,,,,SAFE,-19.94,3.357,1.0,1.351,0.034,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443742007.0,1,-0.6558,-0.7271,0.2529,-3.42,-5.86,1.34,-70.75,40.71,-141.88,27.7,,,,,,,,,,,,,,,,
IMU,443719266.0,2,0.3672,-0.8994,0.2476,4.58,-5.25,0.49,-73.89,-22.33,-127.35,27.9,,,,,,,,,,,,,,,,
EXO,443748072,,,,,,,,,,,,SAFE,-19.957,-5.249,1.003,1.351,-0.032,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443842170.0,1,-0.6338,-0.7285,0.2612,0.79,-0.49,-0.49,-70.59,40.63,-141.49,27.9,,,,,,,,,,,,,,,,
IMU,443819175.0,2,0.3955,-0.8696,0.2661,1.1,-0.06,-0.55,-73.71,-22.36,-127.01,27.7,,,,,,,,,,,,,,,,
EXO,443848123,,,,,,,,,,,,SAFE,-19.99,-0.061,0.992,1.351,0.104,0.009,0.0,0.009,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,443942329.0,1,-0.6489,-0.7246,0.2495,2.14,3.36,0.31,-70.59,40.62,-141.7,27.7,,,,,,,,,,,,,,,,
IMU,443919077.0,2,0.3823,-0.8926,0.2646,-2.44,2.69,-0.06,-73.67,-22.41,-127.16,27.8,,,,,,,,,,,,,,,,
EXO,443947949,,,,,,,,,,,,SAFE,-20.039,2.686,1.006,1.351,0.011,0.009,0.0,0.009,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444042495.0,1,-0.6538,-0.7173,0.2339,0.79,1.04,-0.12,-70.63,40.64,-141.95,27.8,,,,,,,,,,,,,,,,
IMU,444018989.0,2,0.3652,-0.8906,0.25,-1.46,1.34,-0.49,-73.74,-22.38,-127.42,27.7,,,,,,,,,,,,,,,,
EXO,444048033,,,,,,,,,,,,SAFE,-20.006,1.343,0.995,1.351,0.095,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444142669.0,1,-0.6489,-0.7095,0.2495,-0.37,-1.71,0.37,-70.63,40.64,-141.89,27.9,,,,,,,,,,,,,,,,
IMU,444118894.0,2,0.3745,-0.8945,0.2559,0.85,0.12,0.18,-73.76,-22.38,-127.47,27.8,,,,,,,,,,,,,,,,
EXO,444147940,,,,,,,,,,,,SAFE,-20.006,0.122,1.003,1.351,0.025,0.009,0.0,0.009,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444242834.0,1,-0.6416,-0.7227,0.2588,0.12,0.24,0.12,-70.54,40.59,-141.67,27.8,,,,,,,,,,,,,,,,
IMU,444218802.0,2,0.3896,-0.8862,0.2573,1.22,-0.31,-0.12,-73.66,-22.4,-127.36,27.8,,,,,,,,,,,,,,,,
EXO,444247975,,,,,,,,,,,,SAFE,-20.023,-0.305,1.002,1.351,0.174,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444342975.0,1,-0.6548,-0.7183,0.25,-0.06,-0.24,0.0,-70.58,40.61,-141.78,28.0,,,,,,,,,,,,,,,,
IMU,444318716.0,2,0.3774,-0.8901,0.2559,-0.18,0.43,-0.31,-73.71,-22.38,-127.45,27.6,,,,,,,,,,,,,,,,
EXO,444348115,,,,,,,,,,,,SAFE,-20.006,0.427,1.0,1.351,0.041,0.009,0.0,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444443184.0,1,-0.6509,-0.7153,0.2515,-0.98,-1.59,0.37,-70.57,40.61,-141.66,27.9,,,,,,,,,,,,,,,,
IMU,444418629.0,2,0.377,-0.8887,0.2524,0.73,-0.92,0.06,-73.7,-22.38,-127.43,27.7,,,,,,,,,,,,,,,,
EXO,444448029,,,,,,,,,,,,SAFE,-20.006,-0.916,0.998,1.351,-0.026,0.009,0.0,0.009,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444543366.0,1,-0.646,-0.7212,0.2563,0.55,-0.18,0.18,-70.53,40.59,-141.54,27.9,,,,,,,,,,,,,,,,
IMU,444518525.0,2,0.3818,-0.8892,0.2656,0.24,0.0,0.12,-73.65,-22.39,-127.34,27.8,,,,,,,,,,,,,,,,
EXO,444547853,,,,,,,,,,,,SAFE,-20.017,0.0,1.003,1.351,0.006,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444643511.0,1,-0.6421,-0.7183,0.2495,0.0,0.67,0.0,-70.54,40.62,-141.57,27.8,,,,,,,,,,,,,,,,
IMU,444618437.0,2,0.3799,-0.8755,0.2583,-0.43,0.37,0.31,-73.65,-22.37,-127.36,27.8,,,,,,,,,,,,,,,,
EXO,444647846,,,,,,,,,,,,SAFE,-19.995,0.366,0.989,1.351,-0.017,0.009,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444743729.0,1,-0.6509,-0.7163,0.252,-0.12,0.79,0.73,-70.59,40.65,-141.66,27.8,,,,,,,,,,,,,,,,
IMU,444718344.0,2,0.376,-0.8921,0.2593,-0.73,0.67,0.43,-73.71,-22.36,-127.41,27.8,,,,,,,,,,,,,,,,
EXO,444747964,,,,,,,,,,,,SAFE,-19.99,0.671,1.002,1.351,-0.07,0.009,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444843886.0,1,-0.6538,-0.7251,0.2407,0.0,-0.12,0.31,-70.65,40.69,-141.73,27.8,,,,,,,,,,,,,,,,
IMU,444818244.0,2,0.3745,-0.8936,0.252,-0.61,0.0,-0.18,-73.81,-22.34,-127.44,27.8,,,,,,,,,,,,,,,,
EXO,444848024,,,,,,,,,,,,SAFE,-19.962,0.0,1.001,1.351,-0.207,0.009,0.0,0.009,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444843886.0,1,-0.644,-0.7222,0.249,0.24,-0.18,0.06,-70.65,40.69,-141.73,27.7,,,,,,,,,,,,,,,,
IMU,444918146.0,2,0.3838,-0.8809,0.2529,0.92,0.0,-0.06,-73.78,-22.31,-127.42,27.8,,,,,,,,,,,,,,,,
EXO,444947939,,,,,,,,,,,,SAFE,-19.94,0.0,0.994,1.351,-0.038,0.009,0.0,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,444944080.0,1,-0.644,-0.7222,0.249,0.24,-0.18,0.06,-70.63,40.69,-141.62,27.7,,,,,,,,,,,,,,,,
IMU,445018062.0,2,0.373,-0.8945,0.2573,-0.49,0.79,-0.37,-73.76,-22.33,-127.5,27.6,,,,,,,,,,,,,,,,
EXO,445048017,,,,,,,,,,,,SAFE,-19.957,0.793,1.003,1.351,0.053,0.009,0.0,0.009,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445044297.0,1,-0.6567,-0.7202,0.251,0.37,0.18,0.43,-70.63,40.68,-141.68,27.8,,,,,,,,,,,,,,,,
IMU,445117975.0,2,0.3784,-0.8838,0.2529,1.1,-0.31,-0.12,-73.72,-22.31,-127.5,27.7,,,,,,,,,,,,,,,,
EXO,445147921,,,,,,,,,,,,SAFE,-19.935,-0.305,0.994,1.351,0.022,0.009,0.0,0.009,0.018,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445144439.0,1,-0.6465,-0.7183,0.25,0.12,-0.12,-0.12,-70.58,40.68,-141.57,27.8,,,,,,,,,,,,,,,,
IMU,445217855.0,2,0.3696,-0.8965,0.2607,0.49,0.0,0.0,-73.73,-22.32,-127.53,27.7,,,,,,,,,,,,,,,,
EXO,445247951,,,,,,,,,,,,SAFE,-19.946,0.0,1.004,1.351,-0.139,0.009,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445244729.0,1,-0.6489,-0.7153,0.248,-0.55,-2.14,0.37,-70.57,40.67,-141.53,27.9,,,,,,,,,,,,,,,,
IMU,445317815.0,2,0.3877,-0.8853,0.2617,0.31,-0.18,-0.18,-73.62,-22.34,-127.42,27.7,,,,,,,,,,,,,,,,
EXO,445348103,,,,,,,,,,,,SAFE,-19.968,-0.183,1.001,1.351,0.079,0.009,0.0,0.009,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445344787.0,1,-0.645,-0.7295,0.2544,0.61,1.59,0.12,-70.5,40.63,-141.37,27.8,,,,,,,,,,,,,,,,
IMU,445417731.0,2,0.3745,-0.8838,0.2549,0.98,-0.55,-0.12,-73.69,-22.32,-127.51,27.8,,,,,,,,,,,,,,,,
EXO,445447907,,,,,,,,,,,,SAFE,-19.951,-0.549,0.993,1.351,0.089,0.009,0.0,0.009,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445444987.0,1,-0.6465,-0.7212,0.25,-1.04,-1.65,0.37,-70.52,40.64,-141.41,27.8,,,,,,,,,,,,,,,,
IMU,445517634.0,2,0.377,-0.8877,0.2607,-2.08,2.01,-0.18,-73.7,-22.32,-127.5,27.6,,,,,,,,,,,,,,,,
EXO,445548075,,,,,,,,,,,,SAFE,-19.951,2.014,0.999,1.351,0.015,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445545154.0,1,-0.6577,-0.7158,0.2446,1.4,2.08,-0.06,-70.57,40.67,-141.52,27.9,,,,,,,,,,,,,,,,
IMU,445617500.0,2,0.3726,-0.8877,0.249,1.95,-1.89,0.0,-73.71,-22.32,-127.54,27.8,,,,,,,,,,,,,,,,
EXO,445647905,,,,,,,,,,,,SAFE,-19.946,-1.892,0.994,1.351,0.064,0.009,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445645323.0,1,-0.6479,-0.729,0.2559,-1.1,-2.14,0.61,-70.54,40.65,-141.38,27.7,,,,,,,,,,,,,,,,
IMU,445717459.0,2,0.3779,-0.8799,0.2578,-0.92,1.28,-0.24,-73.68,-22.31,-127.49,27.6,,,,,,,,,,,,,,,,
EXO,445748102,,,,,,,,,,,,SAFE,-19.935,1.282,0.992,1.351,-0.033,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445745510.0,1,-0.645,-0.7163,0.2485,0.49,0.79,-0.12,-70.53,40.67,-141.38,27.9,,,,,,,,,,,,,,,,
IMU,445817366.0,2,0.3794,-0.8921,0.2588,0.73,-0.31,-0.06,-73.68,-22.31,-127.52,27.8,,,,,,,,,,,,,,,,
EXO,445847986,,,,,,,,,,,,SAFE,-19.94,-0.305,1.003,1.351,-0.009,0.009,0.0,0.009,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445845695.0,1,-0.6519,-0.7217,0.2554,0.37,-0.06,0.12,-70.52,40.66,-141.33,27.9,,,,,,,,,,,,,,,,
IMU,445917247.0,2,0.3716,-0.8848,0.2539,0.49,-0.18,0.0,-73.67,-22.3,-127.56,27.7,,,,,,,,,,,,,,,,
EXO,445947897,,,,,,,,,,,,SAFE,-19.924,-0.183,0.993,1.351,-0.005,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,445945876.0,1,-0.6504,-0.7095,0.2451,-0.49,-0.55,0.24,-70.49,40.67,-141.3,27.9,,,,,,,,,,,,,,,,
IMU,446017202.0,2,0.3789,-0.8931,0.2632,1.83,-1.53,-0.06,-73.65,-22.33,-127.46,27.9,,,,,,,,,,,,,,,,
EXO,446048073,,,,,,,,,,,,SAFE,-19.957,-1.526,1.005,1.351,-0.022,0.009,0.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446046060.0,1,-0.6455,-0.728,0.2563,-0.61,-2.5,0.55,-70.46,40.63,-141.1,27.7,,,,,,,,,,,,,,,,
IMU,446117121.0,2,0.3848,-0.8779,0.2666,-0.98,1.4,-0.24,-73.55,-22.32,-127.4,27.7,,,,,,,,,,,,,,,,
EXO,446148071,,,,,,,,,,,,SAFE,-19.951,1.404,0.995,1.351,0.057,0.009,0.0,0.009,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446146243.0,1,-0.6421,-0.7192,0.2554,1.4,2.75,-0.24,-70.42,40.63,-141.09,27.9,,,,,,,,,,,,,,,,
IMU,446217062.0,2,0.3701,-0.8965,0.2617,-0.49,0.24,0.24,-73.66,-22.31,-127.58,27.8,,,,,,,,,,,,,,,,
EXO,446247927,,,,,,,,,,,,SAFE,-19.94,0.244,1.005,1.351,0.019,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446246439.0,1,-0.6514,-0.7197,0.2505,-0.18,-0.18,0.92,-70.49,40.67,-141.25,27.7,,,,,,,,,,,,,,,,
IMU,446316971.0,2,0.374,-0.8838,0.2529,-1.59,0.55,-0.37,-73.7,-22.28,-127.58,27.8,,,,,,,,,,,,,,,,
EXO,446348073,,,,,,,,,,,,SAFE,-19.907,0.549,0.992,1.351,0.04,0.009,0.0,0.009,-0.018,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446346630.0,1,-0.6587,-0.7188,0.2451,0.37,2.5,0.06,-70.57,40.72,-141.37,27.6,,,,,,,,,,,,,,,,
IMU,446416903.0,2,0.3701,-0.9019,0.2461,1.22,-1.65,0.12,-73.81,-22.28,-127.61,27.7,,,,,,,,,,,,,,,,
EXO,446447940,,,,,,,,,,,,SAFE,-19.907,-1.648,1.005,1.351,-0.013,0.009,0.0,0.009,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446446833.0,1,-0.6499,-0.7256,0.2363,-1.59,-3.78,1.1,-70.58,40.73,-141.28,27.7,,,,,,,,,,,,,,,,
IMU,446516833.0,2,0.3887,-0.8809,0.271,0.92,0.0,-0.12,-73.64,-22.3,-127.37,27.8,,,,,,,,,,,,,,,,
EXO,446548032,,,,,,,,,,,,SAFE,-19.929,0.0,1.0,1.351,-0.087,0.009,0.0,0.009,0.019,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446547003.0,1,-0.6436,-0.7271,0.2627,1.77,2.2,-0.43,-70.49,40.67,-140.99,27.9,,,,,,,,,,,,,,,,
IMU,446616762.0,2,0.3604,-0.8882,0.2563,-1.59,1.22,-0.06,-73.71,-22.29,-127.63,27.8,,,,,,,,,,,,,,,,
EXO,446647973,,,,,,,,,,,,SAFE,-19.918,1.221,0.992,1.351,-0.05,0.009,0.0,0.009,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446647188.0,1,-0.6538,-0.7139,0.2485,-1.1,-1.1,0.24,-70.55,40.69,-141.24,28.0,,,,,,,,,,,,,,,,
IMU,446716710.0,2,0.3857,-0.8789,0.2529,0.24,-0.61,0.43,-73.7,-22.29,-127.47,27.8,,,,,,,,,,,,,,,,
EXO,446748007,,,,,,,,,,,,SAFE,-19.918,-0.61,0.993,1.351,0.134,0.009,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446747359.0,1,-0.6401,-0.7207,0.2539,-0.12,1.59,0.12,-70.55,40.7,-141.08,27.8,,,,,,,,,,,,,,,,
IMU,446816586.0,2,0.376,-0.8955,0.2505,-1.83,1.1,0.0,-73.84,-22.27,-127.57,27.9,,,,,,,,,,,,,,,,
EXO,446847901,,,,,,,,,,,,SAFE,-19.902,1.099,1.003,1.351,0.092,0.009,0.0,0.009,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446847533.0,1,-0.6572,-0.7192,0.2441,-0.49,-0.24,0.37,-70.66,40.75,-141.3,27.8,,,,,,,,,,,,,,,,
IMU,446916534.0,2,0.377,-0.8892,0.2539,-0.79,-0.18,0.12,-73.87,-22.26,-127.55,27.6,,,,,,,,,,,,,,,,
EXO,446948073,,,,,,,,,,,,SAFE,-19.885,-0.183,0.999,1.351,0.117,0.009,0.0,0.009,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,446947715.0,1,-0.6499,-0.7227,0.2422,0.0,0.31,0.31,-70.7,40.79,-141.27,27.8,,,,,,,,,,,,,,,,
IMU,447016429.0,2,0.377,-0.8887,0.2544,-0.79,0.61,0.0,-73.89,-22.25,-127.57,27.9,,,,,,,,,,,,,,,,
EXO,447047797,,,,,,,,,,,,SAFE,-19.874,0.61,0.998,1.351,-0.049,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,447047885.0,1,-0.6533,-0.7197,0.2432,0.55,0.49,0.18,-70.71,40.8,-141.31,27.8,,,,,,,,,,,,,,,,
IMU,447116380.0,2,0.3721,-0.8916,0.2466,0.0,0.24,-0.12,-73.94,-22.23,-127.64,27.8,,,,,,,,,,,,,,,,
EXO,447147795,,,,,,,,,,,,SAFE,-19.858,0.244,0.997,1.351,0.143,0.009,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,447148059.0,1,-0.6592,-0.7202,0.2402,-0.37,-1.83,-0.06,-70.73,40.8,-141.31,27.6,,,,,,,,,,,,,,,,
IMU,447216332.0,2,0.3799,-0.8833,0.2554,2.08,-1.16,0.31,-73.82,-22.24,-127.53,27.7,,,,,,,,,,,,,,,,
EXO,447248082,,,,,,,,,,,,SAFE,-19.869,-1.16,0.995,1.351,-0.073,0.009,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,447248220.0,1,-0.644,-0.7188,0.252,-0.06,-1.34,0.0,-70.61,40.75,-141.02,27.8,,,,,,,,,,,,,,,,
IMU,447316236.0,2,0.3818,-0.8892,0.2583,0.06,0.55,-0.24,-73.77,-22.27,-127.53,27.7,,,,,,,,,,,,,,,,
